Bus_Number;Bus_Type;PD_MW;QD_MVar;GS_MW;BS_MVar;BusArea;Vm;Va;BaseKV;LossZone;Vmax;Vmin;LAM_P;LAM_Q;MU_VMAX;MU_VMIN;Bus_Name;gis_x;gis_y
1460;1;0.025032;0.009893;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00134N;6.827.099.810.205.990;22.977.162.304.302.300
1461;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00134H;6.827.099.810.205.990;22.977.162.304.302.300
1462;1;0.011501;0.004546;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00137N;6.833.500.106.347.680;2.302.103.349.604.300
1463;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00137H;6.833.500.106.347.680;2.302.103.349.604.300
1464;1;0.184695;0.072996;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00132N;6.833.521.413.035.000;2.284.418.893.257.710
1465;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00132H;6.833.521.413.035.000;2.284.418.893.257.710
1466;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00131H;6.833.861.870.505.620;22.820.775.349.373.700
1467;1;0.14748599999999998;0.058289999999999995;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00023N;6.851.076.598.583.340;2.303.314.598.747.490
1468;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00023H;6.851.076.598.583.340;2.303.314.598.747.490
1469;1;0.082538;0.032621;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00002N-1;6.848.407.971.228.090;22.939.032.337.077.300
1470;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00002H;6.848.407.971.228.090;22.939.032.337.077.300
1471;1;0.046681;0.01845;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00021N-2;6.849.834.953.364.650;22.958.494.055.026.700
1472;1;0.044652;0.017647;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00021N-1;6.849.834.953.364.650;22.958.494.055.026.700
1473;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K162;68.218.573.669.626;22.596.233.295.876.500
1474;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07002H;6.813.466.850.221.300;22.926.756.264.190.000
1475;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07003H;680.959.736.989.053;22.555.114.047.503.800
1476;1;0.013531;0.0053479999999999995;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07003N;680.959.736.989.053;22.555.114.047.503.800
1477;1;0.275351;0.10882599999999999;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07002N-2;6.813.466.850.221.300;22.926.756.264.190.000
1478;1;0.274675;0.10855799999999999;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07002N-1;6.813.466.850.221.300;22.926.756.264.190.000
1479;1;0.225964;0.08930700000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07001N-1;6.821.133.806.609.240;22.837.061.628.296.700
1480;1;0.124483;0.049199;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07018N-2;6.817.122.345.604.610;22.756.072.531.346.000
1481;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07020H;6.816.437.180.689.180;2.242.478.510.831.650
1482;1;0.054123000000000004;0.021391;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07020N;6.816.437.180.689.180;2.242.478.510.831.650
1483;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07021H;6.816.437.180.689.180;2.242.478.510.831.650
1484;1;0.014207;0.005615;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;07021N;6.816.437.180.689.180;2.242.478.510.831.650
1485;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-110;6.822.950.807.723.110;22.763.558.217.575.700
1486;3;0.0;0.0;0.0;0.0;3;1;0;110.0;1;1.1;0.9;0;0;0;0;00010H-110kV;6.807.163.110.839.380;22.744.140.581.219.200
1487;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H2.T3;677.175.872.975.912;22.646.287.226.380.300
1488;3;0.0;0.0;0.0;0.0;3;1;0;110.0;1;1.1;0.9;0;0;0;0;00460H-110kV;6.824.463.567.253.350;22.612.909.743.952.700
1489;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09067H1;6.817.668.508.832.780;22.508.739.478.316.100
1490;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01008H-2;6.762.509.748.147.550;2.275.684.028.992.890
1491;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00450N-1;6.824.463.567.253.350;22.612.909.743.952.700
1492;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;09046H;6.797.185.873.003.450;22.649.213.974.339.500
1493;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K3997;6.769.366.362.863.460;22.774.308.882.629.100
1494;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;4097;6.769.366.362.863.460;22.774.308.882.629.100
1495;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H.121;6.769.366.362.863.460;22.774.308.882.629.100
1496;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H.120;6.769.366.362.863.460;22.774.308.882.629.100
1497;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01041H-1;6.764.617.267.983.860;2.273.101.747.796.970
1498;1;0.008795;0.003476;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00100N-2;68.323.657.254.209;22.774.701.154.243.000
1499;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;05047H;682.159.244.827.738;2.261.584.046.656.350
1500;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07029H-1;6.820.364.719.221.150;22.730.466.898.823.300
1501;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;N..1785663;6.817.149.956.253.380;22.551.388.492.956.800
1502;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09103H;6.816.368.710.551.890;22.533.438.360.830.700
1503;1;0.29023499999999997;0.11470799999999999;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09008N;6.820.326.258.456.760;2.255.505.807.324.170
1504;1;0.171164;0.067648;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00420N;6.834.591.466.422.970;22.821.336.686.361.200
1505;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00420H;6.834.591.466.422.970;22.821.336.686.361.200
1506;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09014H;6.815.445.802.382.300;2.242.671.832.594.980
1507;1;0.331504;0.131019;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00350N-2;681.902.189.449.889;22.651.171.890.880.200
1508;1;0.048034;0.018984;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00310N;6.838.643.969.463.130;22.573.023.154.114.000
1509;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;01037H-2;6.784.014.897.224.020;22.702.153.774.959.000
1510;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;09050H-11;679.945.712.602.269;22.646.034.815.960.000
1511;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;09050H;679.945.712.602.269;22.646.034.815.960.000
1512;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;09050H-6;679.945.712.602.269;22.646.034.815.960.000
1513;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2504;6.772.059.709.149.700;2.262.295.748.442.970
1514;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-50;6.807.163.110.839.380;22.744.140.581.219.200
1515;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;09095H-90;6.810.426.031.253.850;22.571.757.559.531.500
1516;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;00295H-20;6.804.399.290.570.590;22.680.537.965.866.100
1517;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;00295H-30;6.804.399.290.570.590;22.680.537.965.866.100
1518;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;00010H-160;6.807.163.110.839.380;22.744.140.581.219.200
1519;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;K3780;6.804.399.290.570.590;22.680.537.965.866.100
1520;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;K3548;6.817.315.794.349.890;22.495.190.999.541.300
1521;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;K3790;681.904.187.852.148;22.454.624.427.186.000
1522;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;K3515;6.770.552.611.496.110;22.755.423.862.145.000
1523;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;K3514;6.817.315.794.349.890;22.495.190.999.541.300
1524;1;0.267233;0.105617;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09015N-1;6.817.315.794.349.890;22.495.190.999.541.300
1525;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09015H-3;6.817.315.794.349.890;22.495.190.999.541.300
1526;1;0.165076;0.065242;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09004N-1;6.816.437.180.689.180;2.242.478.510.831.650
1527;1;0.418778;0.165512;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09042N-2;6.817.303.042.758.800;22.467.637.222.331.100
1528;1;0.40389400000000003;0.159629;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09042N-1;6.817.303.042.758.800;22.467.637.222.331.100
1529;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09042H-3;6.817.303.042.758.800;22.467.637.222.331.100
1530;1;0.200256;0.07914600000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09078N-3;6.816.408.777.446.110;22.494.897.863.121.700
1531;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09078N-2;6.816.408.777.446.110;22.494.897.863.121.700
1532;1;0.200256;0.07914600000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09078N-1;6.816.408.777.446.110;22.494.897.863.121.700
1533;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09078H;6.816.408.777.446.110;22.494.897.863.121.700
1534;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09095H;6.810.426.031.253.850;22.571.757.559.531.500
1535;1;0.395775;0.15642;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09092N-2;6.814.751.880.217.410;22.539.870.198.638.700
1536;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09092N-1;6.814.751.880.217.410;22.539.870.198.638.700
1537;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09092H;6.814.751.880.217.410;22.539.870.198.638.700
1538;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09032H-3;6.817.819.408.445.330;2.253.642.843.707.560
1539;1;0.186725;0.073798;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09084N-2;6.816.593.184.275.420;2.250.831.832.039.370
1540;1;0.15019200000000002;0.05936;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09084N-1;6.816.593.184.275.420;2.250.831.832.039.370
1541;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09084H;6.816.593.184.275.420;2.250.831.832.039.370
1542;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09055N-1;6.816.698.905.010.700;22.523.591.065.579.200
1543;1;0.510787;0.201876;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09055N-2;6.816.698.905.010.700;22.523.591.065.579.200
1544;1;0.510787;0.201876;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09055N-3;6.816.698.905.010.700;22.523.591.065.579.200
1545;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09055H;6.816.698.905.010.700;22.523.591.065.579.200
1546;1;0.347065;0.137169;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09025N-2;6.817.149.956.253.380;22.551.388.492.956.800
1547;1;0.336916;0.133158;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09025N-1;6.817.149.956.253.380;22.551.388.492.956.800
1548;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00110H;6.830.015.006.430.560;22.808.480.365.067.000
1549;1;0.167782;0.066312;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00142N;6.824.768.955.536.240;22.815.739.541.905.000
1550;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00142H;6.824.768.955.536.240;22.815.739.541.905.000
1551;1;0.006089;0.0024059999999999997;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00136N;6.828.366.409.630.990;22.942.545.548.932.200
1552;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00136H;6.828.366.409.630.990;22.942.545.548.932.200
1553;1;0.146809;0.058023000000000005;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00190N;6.832.023.197.193.330;2.279.790.990.103.950
1554;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00190H;6.832.023.197.193.330;2.279.790.990.103.950
1555;1;0.10215700000000001;0.040375;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00148N;6.831.707.152.628.820;22.811.885.875.153.900
1556;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00148H-1;6.831.707.152.628.820;22.811.885.875.153.900
1557;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00148H;6.831.707.152.628.820;22.811.885.875.153.900
1558;1;0.021649;0.008556;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00133N;683.411.776.200.043;22.878.687.799.971.300
1559;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00133H;683.411.776.200.043;22.878.687.799.971.300
1560;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00120H;6.834.252.023.139.370;22.805.758.373.540.200
1561;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07047H;6.812.999.868.834.050;2.259.581.205.702.630
1562;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K193;6.816.437.180.689.180;2.242.478.510.831.650
1563;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K192;6.816.437.180.689.180;2.242.478.510.831.650
1564;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K188;6.816.437.180.689.180;2.242.478.510.831.650
1565;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K187;6.816.437.180.689.180;2.242.478.510.831.650
1566;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K186;6.816.437.180.689.180;2.242.478.510.831.650
1567;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K184;6.816.437.180.689.180;2.242.478.510.831.650
1568;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K183;6.816.437.180.689.180;2.242.478.510.831.650
1569;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K181;6.816.437.180.689.180;2.242.478.510.831.650
1570;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K179;6.816.437.180.689.180;2.242.478.510.831.650
1571;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K178;6.816.437.180.689.180;2.242.478.510.831.650
1572;1;0.166429;0.065777;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09004N-2;6.816.437.180.689.180;2.242.478.510.831.650
1573;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-90;6.814.751.880.217.410;22.539.870.198.638.700
1574;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07005H;6.807.163.110.839.380;22.744.140.581.219.200
1575;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00255H;6.813.466.850.221.300;22.926.756.264.190.000
1576;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01049H;6.773.331.060.386.220;2.268.458.076.254.610
1577;1;0.19078399999999998;0.075403;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01006N-2;676.798.378.861.845;22.555.752.293.116.100
1578;1;0.220552;0.087168;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09021N-2;6.818.878.469.317.720;22.302.496.229.196.800
1579;1;0.21852199999999997;0.086365;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09021N-1;6.818.878.469.317.720;22.302.496.229.196.800
1580;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2516;6.818.878.469.317.720;22.302.496.229.196.800
1581;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09021H;6.818.878.469.317.720;22.302.496.229.196.800
1582;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K3998;6.804.399.290.570.590;22.680.537.965.866.100
1583;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H.141;6.769.366.362.863.460;22.774.308.882.629.100
1584;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H.81;6.769.366.362.863.460;22.774.308.882.629.100
1585;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00100H-2;68.323.657.254.209;22.774.701.154.243.000
1586;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00025H;6.850.304.864.847.950;229.714.680.948.127
1587;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01057H-190;6.774.874.396.202.880;22.679.963.823.891.800
1588;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;05039H;6.768.530.781.651.170;22.844.223.077.540.400
1589;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01072H;6.768.530.781.651.170;22.844.223.077.540.400
1590;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01040H2;6.753.529.615.446.120;22.871.838.614.950.900
1591;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;03097H-1;6.813.141.913.416.040;2.254.237.929.027.370
1592;1;0.014207;0.005615;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;05048N;6.821.517.404.571.390;22.538.227.946.550.500
1593;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;09070.1H;6.821.517.404.571.390;22.538.227.946.550.500
1594;1;0.16101600000000002;0.063638;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00280N-2;6.820.364.719.221.150;22.730.466.898.823.300
1595;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;03001H;6.845.817.387.715.160;22.416.079.088.811.500
1596;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00098H-7;6.845.817.387.715.160;22.416.079.088.811.500
1597;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01069H;6.771.959.610.744.750;22.654.857.454.455.200
1598;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;08025N;6.812.561.257.818.070;22.842.156.606.169.200
1599;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-320;6.807.163.110.839.380;22.744.140.581.219.200
1600;1;0.0;0.0;0.00104473;0.277016;4;1;0;16.8;1;1.5;0.5;0;0;0;0;05016H-7;6.832.335.457.995.980;22.784.675.658.379.400
1601;1;0.00203;0.000802;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;05016N;6.832.335.457.995.980;22.784.675.658.379.400
1602;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;05016H-4;6.832.335.457.995.980;22.784.675.658.379.400
1603;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K501;6.776.612.974.530.900;2.295.220.415.334.030
1604;1;0.057505999999999995;0.022728;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01062N;6.776.612.974.530.900;2.295.220.415.334.030
1605;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01062H;6.776.612.974.530.900;2.295.220.415.334.030
1606;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K319;6.807.163.110.839.380;22.744.140.581.219.200
1607;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K3333;6.850.022.843.270.560;2.294.873.136.880.130
1608;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00013H;6.850.022.843.270.560;2.294.873.136.880.130
1609;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K100;6.832.335.457.995.980;22.784.675.658.379.400
1610;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2699;6.786.569.817.997.360;2.268.987.266.117.180
1611;1;0.21446300000000001;0.084761;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00300N-1;6.820.786.232.809.670;22.660.447.809.268.700
1612;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K1543;6.817.122.345.604.610;22.756.072.531.346.000
1613;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00010H-310;6.807.163.110.839.380;22.744.140.581.219.200
1614;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K1546;6.807.163.110.839.380;22.744.140.581.219.200
1615;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00200H-2;6.817.122.345.604.610;22.756.072.531.346.000
1616;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00200H-4;6.817.122.345.604.610;22.756.072.531.346.000
1617;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K1778;6.807.163.110.839.380;22.744.140.581.219.200
1618;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K1777;6.817.122.345.604.610;22.756.072.531.346.000
1619;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00010H-110;6.807.163.110.839.380;22.744.140.581.219.200
1620;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K3073;6.807.163.110.839.380;22.744.140.581.219.200
1621;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;00010H-40;6.807.163.110.839.380;22.744.140.581.219.200
1622;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;06099H-12;6.810.760.218.385.710;2.253.150.248.508.600
1623;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;06099H-5;6.807.163.110.839.380;22.744.140.581.219.200
1624;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;01037H-3;6.784.014.897.224.020;22.702.153.774.959.000
1625;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;10.111;6.807.163.110.839.380;22.744.140.581.219.200
1626;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K3569;6.818.362.373.513.720;22.362.603.757.241.200
1627;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K3567;6.818.362.373.513.720;22.362.603.757.241.200
1628;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K3504;6.818.362.373.513.720;22.362.603.757.241.200
1629;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K3501;6.763.521.770.616.280;22.933.783.994.429.100
1630;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K3558;677.007.021.890.495;22.797.495.102.226.700
1631;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01038H;676.078.420.257.304;22.795.828.771.957.700
1632;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K3556;6.769.366.362.863.460;22.774.308.882.629.100
1633;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;K3550;6.770.552.611.496.110;22.755.423.862.145.000
1634;1;0.143426;0.056686;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09085N;681.904.187.852.148;22.454.624.427.186.000
1635;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09085H;681.904.187.852.148;22.454.624.427.186.000
